stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1,0001,"Abramowskiego-Sienkiewicza",,51.754240,19.465450,1,,0,,,0
2,0081,"Brzeźna-Piotrkowska",,51.752860,19.460290,1,,0,,,0
3,0002,"Kochanówka",,51.804510,19.357840,1,,0,,,0
4,0003,"Aleksandrowska-Lechicka",,51.803560,19.363540,1,,0,,,0
5,0004,"Aleksandrowska-Szczecińska",,51.802880,19.366780,1,,0,,,0
6,0007,"Aleksandrowska-Szparagowa",,51.801140,19.375470,1,,0,,,0
7,0006,"Teofilów",,51.802410,19.368140,1,,0,,,0
8,0008,"Aleksandrowska-Kaczeńcowa",,51.799020,19.386070,1,,0,,,0
9,0010,"Aleksandrowska-Traktorowa",,51.797520,19.393630,1,,0,,,0
10,0009,"Aleksandrowska-Kaczeńcowa",,51.798670,19.388270,1,,0,,,0
11,0011,"Aleksandrowska-Traktorowa",,51.797220,19.395570,1,,0,,,0
12,0012,"Aleksandrowska-Bielicowa",,51.795840,19.402030,1,,0,,,0
13,0013,"Aleksandrowska-Bielicowa",,51.795660,19.403530,1,,0,,,0
14,0434,"Limanowskiego-Woronicza",,51.794050,19.410990,1,,0,,,0
17,9013,"Limanowskiego-zajezdnia LIMANOWSKIEGO",,51.791660,19.425340,1,,0,,,0
18,4289,"Limanowskiego-Woronicza",,51.794170,19.410800,1,,0,,,0
19,0014,"Aleksandrowska-Bielicowa",,51.795970,19.401870,1,,0,,,0
20,0016,"Aleksandrowska-Traktorowa",,51.797320,19.394940,1,,0,,,0
21,0015,"Aleksandrowska-Bielicowa",,51.796290,19.401440,1,,0,,,0
22,1213,"Traktorowa-Aleksandrowska",,51.797120,19.394190,1,,0,,,0
23,0017,"Aleksandrowska-Traktorowa",,51.797950,19.393340,1,,0,,,0
24,1209,"Traktorowa-Sierpowa",,51.798990,19.394690,1,,0,,,0
25,0018,"Aleksandrowska-Kaczeńcowa",,51.798790,19.387640,1,,0,,,0
26,0239,"Kaczeńcowa-Aleksandrowska",,51.799470,19.387390,1,,0,,,0
27,0019,"Aleksandrowska-Kaczeńcowa",,51.799460,19.385620,1,,0,,,0
28,0020,"Aleksandrowska-Szparagowa",,51.800910,19.376960,1,,0,,,0
30,0021,"Aleksandrowska-Szczecińska",,51.802600,19.368680,1,,0,,,0
31,0022,"Aleksandrowska-Lechicka",,51.803660,19.363260,1,,0,,,0
32,0023,"Kochanówka",,51.804650,19.357080,1,,0,,,0
33,0024,"Armii Krajowej-Napierskiego NŻ",,51.746820,19.397910,1,,0,,,0
34,0432,"Kusocińskiego-Armii Krajowej",,51.749950,19.391340,1,,0,,,0
35,0025,"Armii Krajowej-Napierskiego NŻ",,51.747200,19.397410,1,,0,,,0
36,0946,"Retkińska-Wyszyńskiego",,51.749020,19.407450,1,,0,,,0
38,0026,"Augustów-Bacewicz NŻ",,51.750460,19.547660,1,,0,,,0
39,0027,"Augustów-Wujaka NŻ",,51.753380,19.550950,1,,0,,,0
40,0028,"Augustów-Rokicińska NŻ",,51.756690,19.553300,1,,0,,,0
41,0972,"Rokicińska-Lermontowa",,51.758680,19.549990,1,,0,,,0
42,0029,"Augustów-Rokicińska NŻ",,51.756780,19.553260,1,,0,,,0
43,0030,"Augustów-Wujaka NŻ",,51.753230,19.550700,1,,0,,,0
44,0031,"Augustów-Bacewicz NŻ",,51.751730,19.548900,1,,0,,,0
45,0900,"Widzew Czajkowskiego",,51.751710,19.541900,1,,0,,,0
46,0032,"Pabianicka-Chocianowicka",,51.705830,19.421800,1,,0,,,0
47,2019,"Pabianicka-Długa",,51.702990,19.418170,1,,0,,,0
48,0034,"Grabińska-Nowosolna",,51.794580,19.589830,1,,0,,,0
49,0043,"Grabińska-Grabińska 10 NŻ",,51.800680,19.590450,1,,0,,,0
50,0035,"Grabińska-Nowosolna",,51.794520,19.589690,1,,0,,,0
51,1278,"Wiączyńska-Nowosolna",,51.792710,19.591070,1,,0,,,0
53,0230,"Józefów-Bieszczadzka NŻ",,51.706470,19.510850,1,,0,,,0
56,0039,"Borowa-Siewna NŻ",,51.779870,19.409420,1,,0,,,0
57,1051,"Siewna-Krakowska NŻ",,51.779360,19.400520,1,,0,,,0
58,0040,"Boya-Żeleńskiego-Sucharskiego",,51.790270,19.475630,1,,0,,,0
59,1335,"Wojska Polskiego-Sporna",,51.789230,19.479870,1,,0,,,0
60,0041,"Boya-Żeleńskiego-Sucharskiego",,51.790470,19.474490,1,,0,,,0
61,0645,"Obr. Westerplatte-Organizacji WiN",,51.789260,19.467810,1,,0,,,0
62,0042,"Bratysławska-Wróblewskiego",,51.749320,19.423030,1,,0,,,0
63,0044,"Bratysławska-Wileńska",,51.752000,19.425100,1,,0,,,0
64,0059,"Grabińska-Podwodna NŻ",,51.806250,19.591010,1,,0,,,0
65,1595,"Bandurskiego-Dw. Łódź Kaliska",,51.755750,19.432860,1,,0,,,0
66,0045,"Bratysławska-Wróblewskiego",,51.749770,19.423290,1,,0,,,0
67,1380,"Wyszyńskiego-Waltera-Janke",,51.747430,19.417490,1,,0,,,0
69,0046,"Grabińska-Grabińska 10 NŻ",,51.801130,19.590360,1,,0,,,0
70,0047,"Broniewskiego-Kilińskiego",,51.731040,19.476550,1,,0,,,0
71,0048,"Broniewskiego-Kraszewskiego",,51.732180,19.481840,1,,0,,,0
73,0049,"Broniewskiego-Śmigłego-Rydza",,51.732390,19.486530,1,,0,,,0
74,0050,"Broniewskiego-Tatrzańska",,51.732980,19.492610,1,,0,,,0
75,0170,"Felińskiego-Konspiracyjnego WP",,51.732340,19.495890,1,,0,,,0
76,1161,"Tatrzańska-Dąbrowskiego",,51.738190,19.494900,1,,0,,,0
77,0107,"Dąbrowskiego-Kossaka",,51.736570,19.498080,1,,0,,,0
78,0051,"Broniewskiego-Śmigłego-Rydza",,51.732950,19.490780,1,,0,,,0
79,0052,"Broniewskiego-Kraszewskiego",,51.732370,19.481650,1,,0,,,0
80,0053,"Broniewskiego-Kilińskiego",,51.731060,19.475860,1,,0,,,0
81,1025,"Rzgowska-Bankowa",,51.729160,19.476320,1,,0,,,0
83,0716,"Paderewskiego-Tuszyńska",,51.728560,19.469140,1,,0,,,0
85,0714,"Paderewskiego-Rzgowska",,51.730310,19.473790,1,,0,,,0
86,0054,"Brukowa-Zbąszyńska NŻ",,51.795880,19.409360,1,,0,,,0
87,0055,"Brukowa-Pojezierska",,51.800110,19.410860,1,,0,,,0
88,1775,"Pojezierska-Elektrociepłownia EC3 NŻ",,51.799520,19.420100,1,,0,,,0
89,0056,"Brukowa-św. Teresy NŻ",,51.805240,19.411730,1,,0,,,0
90,1189,"Św. Teresy-Włókniarzy NŻ",,51.804460,19.424210,1,,0,,,0
91,0057,"Brukowa-Pojezierska",,51.801840,19.411210,1,,0,,,0
92,0058,"Limanowskiego-Dw. Łódź Żabieniec",,51.795090,19.407460,1,,0,,,0
93,0061,"Grabińska 40",,51.814220,19.591900,1,,0,,,0
94,0060,"Grabińska-Podwodna NŻ",,51.805840,19.590880,1,,0,,,0
95,3325,"Grabina-Grabina/Lipowa 1 NŻ",,51.819500,19.596750,2,,0,,,0
96,0062,"Grabińska 40",,51.813730,19.591670,1,,0,,,0
97,0063,"Brzezińska-Śnieżna NŻ",,51.795990,19.504080,1,,0,,,0
98,1786,"Brzezińska-CH M1",,51.796220,19.510820,1,,0,,,0
99,0064,"Brzezińska-Kerna NŻ",,51.796530,19.516060,1,,0,,,0
100,0065,"Brzezińska-Janosika",,51.796530,19.523530,1,,0,,,0
101,0066,"Brzezińska-Marmurowa",,51.795900,19.534050,1,,0,,,0
102,0218,"Janosika-Powstańców Śląskich",,51.792390,19.523700,1,,0,,,0
103,1486,"Zjazdowa-Beskidzka NŻ",,51.800750,19.529440,1,,0,,,0
104,0067,"Brzezińska-Olkuska NŻ",,51.795900,19.554600,1,,0,,,0
105,0557,"Marmurowa-Beskidzka NŻ",,51.799220,19.536470,1,,0,,,0
106,0068,"Brzezińska-Karkonoska NŻ",,51.795750,19.549370,1,,0,,,0
107,0069,"Brzezińska-Granatowa NŻ",,51.795270,19.566020,1,,0,,,0
108,0070,"Brzezińska-Hiacyntowa NŻ",,51.794690,19.575260,1,,0,,,0
109,0071,"Brzezińska-Nowosolna",,51.793700,19.589090,1,,0,,,0
110,0072,"Brzezińska-Hiacyntowa NŻ",,51.794950,19.573390,1,,0,,,0
111,0073,"Brzezińska-Granatowa NŻ",,51.795520,19.564170,1,,0,,,0
112,0074,"Brzezińska-Karkonoska NŻ",,51.796060,19.548420,1,,0,,,0
113,0075,"Brzezińska-Olkuska NŻ",,51.796020,19.553790,1,,0,,,0
114,0076,"Brzezińska-Marmurowa",,51.796020,19.534270,1,,0,,,0
115,0077,"Brzezińska-Janosika",,51.796680,19.523040,1,,0,,,0
116,0078,"Brzezińska-Kerna NŻ",,51.796600,19.511910,1,,0,,,0
117,0079,"Brzezińska-Śnieżna NŻ",,51.795790,19.501610,1,,0,,,0
118,1339,"Wojska Polskiego-Łomnicka NŻ",,51.793170,19.492610,1,,0,,,0
119,0080,"Brzeźna-Piotrkowska",,51.752790,19.460990,1,,0,,,0
121,1044,"Sienkiewicza-Pogotowie Ratunkowe",,51.754510,19.464160,1,,0,,,0
122,0929,"Radwańska-Wólczańska",,51.752500,19.456300,1,,0,,,0
123,0082,"Chocianowicka-Chocianowicka 199 NŻ",,51.708950,19.381800,1,,0,,,0
124,0083,"Chocianowicka-Chocianowicka 143 NŻ",,51.708360,19.391630,1,,0,,,0
125,0084,"Chocianowicka-Chocianowicka 95 NŻ",,51.707750,19.401790,1,,0,,,0
126,0085,"Chocianowicka-Chocianowicka 57 NŻ",,51.707220,19.410230,1,,0,,,0
127,0671,"Pabianicka-Chocianowicka",,51.706600,19.423500,1,,0,,,0
128,0086,"Chocianowicka-Chocianowicka 57 NŻ",,51.707320,19.410180,1,,0,,,0
129,0087,"Chocianowicka-Chocianowicka 95 NŻ",,51.707840,19.401560,1,,0,,,0
130,0088,"Chocianowicka-Chocianowicka 143 NŻ",,51.708380,19.392110,1,,0,,,0
131,0089,"Chocianowicka-Chocianowicka 199 NŻ",,51.709080,19.381610,1,,0,,,0
132,0519,"Łaskowice-Nad Dobrzynką NŻ",,51.709670,19.371500,1,,0,,,0
133,0090,"Cmentarna-Legionów",,51.775140,19.442790,1,,0,,,0
134,0636,"Legionów-Gdańska",,51.776050,19.446840,1,,0,,,0
135,0091,"Cmentarna-Legionów",,51.775280,19.442170,1,,0,,,0
136,0092,"Cmentarna-cm. Ogrodowa",,51.775720,19.437150,1,,0,,,0
138,0093,"Czechosłowacka-Mazowiecka",,51.772050,19.509380,1,,0,,,0
139,0094,"Czechosłowacka-Edwarda NŻ",,51.770420,19.515270,1,,0,,,0
140,0162,"Edwarda-Pomorska",,51.774350,19.520870,1,,0,,,0
141,0095,"Czechosłowacka-Edwarda NŻ",,51.770520,19.515380,1,,0,,,0
142,0096,"Czechosłowacka-Mazowiecka",,51.772170,19.509070,1,,0,,,0
143,0097,"Czechosłowacka-Niciarniana",,51.771760,19.506240,1,,0,,,0
144,0614,"Niciarniana-Dw. Łódź Niciarniana NŻ",,51.768390,19.506430,1,,0,,,0
145,0098,"Czerwona-Piotrkowska NŻ",,51.745700,19.458860,1,,0,,,0
147,0100,"Dąbrowskiego-Kilińskiego",,51.738310,19.480020,1,,0,,,0
148,0273,"Kilińskiego-Poznańska",,51.742470,19.477720,1,,0,,,0
149,0102,"Dąbrowskiego-Śmigłego-Rydza",,51.737490,19.488050,1,,0,,,0
150,0101,"Dąbrowskiego-Kilińskiego",,51.738300,19.479640,1,,0,,,0
151,0105,"Dąbrowskiego-Tatrzańska",,51.736950,19.495090,1,,0,,,0
152,1139,"Śmigłego Rydza-Grota-Roweckiego",,51.743510,19.489390,1,,0,,,0
154,1618,"Tatrzańska-Broniewskiego",,51.733980,19.493930,1,,0,,,0
155,0106,"Dąbrowskiego-Kossaka",,51.736510,19.499480,1,,0,,,0
156,0108,"Dąbrowskiego-Podhalańska",,51.736240,19.503060,1,,0,,,0
157,1630,"Dąbrowskiego-Podhalańska",,51.736080,19.503560,1,,0,,,0
158,0114,"Dąbrowskiego-Dw. Łódź Dąbrowa",,51.735590,19.509200,1,,0,,,0
159,0109,"Dąbrowskiego-Ossendowskiego NŻ",,51.735430,19.515750,1,,0,,,0
160,0110,"Dąbrowskiego-Lodowa",,51.734880,19.522120,1,,0,,,0
161,0470,"Lodowa-Lodowa 91 NŻ",,51.736520,19.524490,1,,0,,,0
162,1196,"Tomaszowska-Bławatna NŻ",,51.732100,19.529910,1,,0,,,0
163,1857,"Dąbrowskiego-Tomaszowska NŻ",,51.734190,19.530380,1,,0,,,0
164,0111,"Dąbrowskiego-Tomaszowska NŻ",,51.734950,19.528430,1,,0,,,0
165,0112,"Dąbrowskiego-Lodowa",,51.735190,19.523340,1,,0,,,0
166,0479,"Lodowa-Dąbrowskiego NŻ",,51.733280,19.523950,1,,0,,,0
167,0113,"Dąbrowskiego-Ossendowskiego NŻ",,51.735740,19.516070,1,,0,,,0
168,0202,"Gojawiczyńskiej-Dąbrowskiego",,51.735270,19.505000,1,,0,,,0
169,1631,"Dąbrowskiego-Podhalańska",,51.736330,19.504340,1,,0,,,0
170,0115,"Dw. Łódź Dąbrowa",,51.736260,19.509060,1,,0,,,0
171,0117,"Dąbrowskiego-Podhalańska",,51.736330,19.502950,1,,0,,,0
172,0118,"Dąbrowskiego-Kossaka",,51.736670,19.499220,1,,0,,,0
173,0120,"Dąbrowskiego-Tatrzańska",,51.737120,19.494020,1,,0,,,0
174,0119,"Dąbrowskiego-Kossaka",,51.736780,19.499540,1,,0,,,0
176,0122,"Dąbrowskiego-Śmigłego-Rydza",,51.737500,19.489580,1,,0,,,0
177,0123,"Dąbrowskiego-Kilińskiego",,51.738660,19.477490,1,,0,,,0
178,0126,"Dąbrowskiego-Rzgowska",,51.738720,19.467750,1,,0,,,0
180,0127,"Dąbrowskiego-Rzgowska",,51.738660,19.468050,1,,0,,,0
181,0795,"pl. Niepodległości",,51.739900,19.463580,1,,0,,,0
182,0688,"Pabianicka-Wólczańska",,51.735990,19.458770,1,,0,,,0
183,0686,"Piotrkowska-pl. Niepodległości",,51.741010,19.462640,1,,0,,,0
184,0796,"pl. Niepodległości",,51.739900,19.463470,1,,0,,,0
185,1021,"Rzgowska-Lecznicza",,51.734430,19.470930,1,,0,,,0
187,0128,"Starorudzka-Demokratyczna",,51.710240,19.437840,1,,0,,,0
188,0129,"Demokratyczna-Dzwonowa",,51.710630,19.444170,1,,0,,,0
189,0246,"Ekonomiczna-Starorudzka NŻ",,51.706670,19.439520,1,,0,,,0
190,0130,"Demokratyczna-Matowa NŻ",,51.711460,19.450740,1,,0,,,0
191,0131,"Demokratyczna-Demokratyczna 117 NŻ",,51.711840,19.458980,1,,0,,,0
192,0722,"Demokratyczna-Bartoszewskiego",,51.711690,19.463610,1,,0,,,0
193,0132,"Demokratyczna-Bartoszewskiego NŻ",,51.711950,19.460730,1,,0,,,0
194,0133,"Demokratyczna-Matowa NŻ",,51.711490,19.450190,1,,0,,,0
195,0134,"Demokratyczna-Dzwonowa",,51.710870,19.445300,1,,0,,,0
196,0135,"Demokratyczna-Starorudzka",,51.709830,19.437080,1,,0,,,0
197,0204,"Gombrowicza-Pabianicka NŻ",,51.713230,19.431890,1,,0,,,0
198,0136,"Dolna-Łagiewnicka",,51.791120,19.453990,1,,0,,,0
199,0489,"Łagiewnicka-Kowalska",,51.795170,19.455560,1,,0,,,0
200,0137,"Dolna-Łagiewnicka",,51.791190,19.453990,1,,0,,,0
201,1465,"Zgierska-Dolna",,51.789810,19.449130,1,,0,,,0
202,0138,"DK nr 71-Łagiewniki Nowe NŻ",,51.851280,19.465980,1,,0,,,0
203,0174,"DK nr 71-Przyklasztorze NŻ",,51.853590,19.473320,1,,0,,,0
204,0139,"DK nr 71-Łagiewniki Nowe NŻ",,51.850370,19.462750,1,,0,,,0
205,1854,"Okólna-Secesyjna NŻ",,51.847960,19.460620,1,,0,,,0
208,0142,"Drewnowska-Piwna",,51.781080,19.443080,1,,0,,,0
209,1400,"Zachodnia-Legionów",,51.777900,19.451700,1,,0,,,0
211,0144,"Drewnowska-Piwna",,51.781310,19.443550,1,,0,,,0
214,0262,"Kasprzaka-Kutrzeby",,51.784510,19.426480,1,,0,,,0
215,0148,"Bionanopark",,51.718410,19.411920,1,,0,,,0
216,0149,"Dubois-Pusta NŻ",,51.719880,19.415360,1,,0,,,0
217,0150,"Dubois-Hoffmanowej NŻ",,51.718600,19.422910,1,,0,,,0
218,0151,"Dubois-Pabianicka",,51.715570,19.431810,1,,0,,,0
219,1622,"Rudzka-Pabianicka",,51.710610,19.428910,1,,0,,,0
220,0677,"Pabianicka-3 Maja",,51.718510,19.437580,1,,0,,,0
221,0675,"Pabianicka-Dubois",,51.715480,19.434070,1,,0,,,0
222,0700,"Pabianicka-Rudzka",,51.711630,19.428520,1,,0,,,0
223,0673,"Pabianicka-Rudzka",,51.711470,19.429070,1,,0,,,0
224,0152,"Dubois-Pabianicka",,51.715460,19.432390,1,,0,,,0
225,0153,"Dubois-Hoffmanowej NŻ",,51.718400,19.423800,1,,0,,,0
226,1872,"Pokładowa-Świętojańska NŻ",,51.719240,19.431810,1,,0,,,0
227,0154,"Dubois-Pusta NŻ",,51.720290,19.416260,1,,0,,,0
229,0644,"Obr. Westerplatte-Organizacji WiN",,51.788540,19.467930,1,,0,,,0
231,1869,"Bałucki Rynek-Bałucki Rynek",,51.787550,19.453730,1,,0,,,0
233,0159,"Dw. Północny",,51.783670,19.466660,1,,0,,,0
234,0160,"Pomorska-CKD szpital",,51.777470,19.502630,1,,0,,,0
235,1167,"Telefoniczna Zajezdnia",,51.781430,19.506750,1,,0,,,0
236,0161,"Pomorska-CKD szpital",,51.777350,19.502310,1,,0,,,0
237,0847,"Pomorska-Konstytucyjna",,51.777430,19.497150,1,,0,,,0
238,0832,"Pomorska-Kasprowy Wierch NŻ",,51.773550,19.534460,1,,0,,,0
239,1894,"Krokusowa-Zrębowa NŻ",,51.776990,19.522460,1,,0,,,0
240,0163,"Edwarda-Pomorska",,51.774390,19.520730,1,,0,,,0
241,0164,"Elektronowa-Obywatelska NŻ",,51.738300,19.425230,1,,0,,,0
242,0647,"Obywatelska-Elektronowa NŻ",,51.737120,19.427550,1,,0,,,0
243,1679,"Pienista-Obywatelska",,51.740630,19.416830,1,,0,,,0
246,0165,"Elektronowa-Elektronowa 8 NŻ",,51.741530,19.426490,1,,0,,,0
247,0166,"Fabryczna-Targowa NŻ",,51.756140,19.474150,1,,0,,,0
248,0167,"Fabryczna-Przędzalniana NŻ",,51.757540,19.481350,1,,0,,,0
249,0882,"Przędzalniana-Tymienieckiego NŻ",,51.753450,19.484370,1,,0,,,0
250,0168,"Fabryczna-Przędzalniana NŻ",,51.757610,19.481070,1,,0,,,0
251,0169,"Fabryczna-Kilińskiego NŻ",,51.755780,19.471780,1,,0,,,0
252,1131,"Śląska-Konspiracyjnego WP",,51.727880,19.498860,1,,0,,,0
253,0171,"Felińskiego-Kadłubka",,51.732230,19.500560,1,,0,,,0
254,1783,"Felińskiego-Gojawiczyńskiej",,51.732290,19.503890,1,,0,,,0
255,0201,"Gojawiczyńskiej-Dąbrowskiego",,51.734780,19.504980,1,,0,,,0
256,0172,"Felińskiego-Kadłubka",,51.732290,19.500460,1,,0,,,0
257,0173,"Felińskiego-Konspiracyjnego WP",,51.732290,19.497880,1,,0,,,0
258,0176,"DK nr 71-Godlewskiego NŻ",,51.856150,19.481360,1,,0,,,0
259,0175,"DK nr 71-Przyklasztorze NŻ",,51.853680,19.473300,1,,0,,,0
260,0178,"Łódź Skotniki",,51.858840,19.490630,1,,0,,,0
261,0177,"DK nr 71-Godlewskiego NŻ",,51.856060,19.480720,1,,0,,,0
262,0180,"Św. Franciszka-Czahary",,51.727030,19.422700,1,,0,,,0
263,1865,"Czahary-Prądzyńskiego NŻ",,51.723720,19.423210,1,,0,,,0
264,0182,"Św. Franciszka-Zenitowa",,51.727050,19.431460,1,,0,,,0
266,1330,"Wojska Polskiego-Marynarska",,51.785660,19.465530,1,,0,,,0
267,0792,"pl. Kościelny",,51.783540,19.453730,1,,0,,,0
269,1331,"Wojska Polskiego-Marynarska",,51.785540,19.465700,1,,0,,,0
271,0295,"Kilińskiego-Pomorska",,51.777760,19.461770,1,,0,,,0
272,0865,"Północna-Nowomiejska",,51.779000,19.454780,1,,0,,,0
274,0866,"Północna-Nowomiejska",,51.779120,19.455250,1,,0,,,0
275,0191,"Gajcego-Gajcego 121 NŻ",,51.752670,19.630520,1,,0,,,0
277,0192,"Gajcego-Gajcego 121 NŻ",,51.752420,19.630020,1,,0,,,0
278,0933,"Rataja-Gajcego NŻ",,51.748700,19.623050,1,,0,,,0
279,0193,"Gdańska-Struga",,51.763990,19.450320,1,,0,,,0
280,0194,"Gdańska-Zielona",,51.769560,19.449130,1,,0,,,0
281,0195,"Gdańska-1 Maja",,51.772870,19.448420,1,,0,,,0
283,0196,"Gdańska-Legionów",,51.775800,19.447750,1,,0,,,0
284,0637,"Legionów-Zachodnia",,51.776450,19.451640,1,,0,,,0
286,0197,"Gdańska-1 Maja",,51.773320,19.448140,1,,0,,,0
287,0198,"Gdańska-Zielona",,51.770210,19.448890,1,,0,,,0
288,0199,"Gdańska-Struga",,51.765160,19.449860,1,,0,,,0
289,0377,"Kopernika-Żeromskiego",,51.762260,19.448090,1,,0,,,0
290,0200,"Zbocze-Giewont",,51.778680,19.528230,1,,0,,,0
291,1178,"Telefoniczna-Pieniny",,51.782950,19.525120,1,,0,,,0
292,1263,"Ossendowskiego-Dąbrowskiego NŻ",,51.735060,19.515040,1,,0,,,0
293,1621,"Dw. Łódź Dąbrowa",,51.736440,19.508780,1,,0,,,0
294,1917,"Felińskiego-Gojawiczyńskiej",,51.732660,19.503770,1,,0,,,0
295,0205,"Hipoteczna-Olsztyńska",,51.794940,19.432110,1,,0,,,0
297,0805,"Pojezierska-Sierakowskiego",,51.797820,19.436680,1,,0,,,0
298,0206,"Hipoteczna-Olsztyńska",,51.795520,19.432120,1,,0,,,0
299,0207,"Hipoteczna-Limanowskiego",,51.790840,19.430320,1,,0,,,0
300,0263,"Kasprzaka-Kutrzeby",,51.784420,19.426280,1,,0,,,0
301,0487,"Lutomierska-Klonowa",,51.788200,19.427290,1,,0,,,0
302,0208,"Inflancka-Rondo Powstańców 1863r.",,51.800720,19.458340,1,,0,,,0
304,0209,"Inflancka-Marysińska",,51.800450,19.466370,1,,0,,,0
305,0210,"Inflancka-Gibalskiego",,51.800180,19.472460,1,,0,,,0
306,1405,"Zagajnikowa-Inflancka",,51.799390,19.476820,1,,0,,,0
307,1110,"Strykowska-Inflancka",,51.797350,19.487670,1,,0,,,0
308,1355,"Wycieczkowa-Strykowska",,51.801180,19.488870,1,,0,,,0
309,0211,"Inflancka-Gibalskiego",,51.800480,19.471250,1,,0,,,0
310,0212,"Inflancka-Marysińska",,51.800730,19.465060,1,,0,,,0
311,0213,"Inflancka-Rondo Powstańców 1863r.",,51.801070,19.458410,1,,0,,,0
313,0494,"Rondo Powstańców 1863r.",,51.801240,19.459370,1,,0,,,0
314,0236,"Julianowska-Żarnowcowa",,51.799660,19.451260,1,,0,,,0
315,1750,"Łagiewnicka-Rondo Powstańców 1863r.",,51.800260,19.457100,1,,0,,,0
316,0214,"Janosika-Pszczyńska NŻ",,51.779240,19.521760,1,,0,,,0
317,0215,"Janosika-Telefoniczna",,51.782660,19.522360,1,,0,,,0
318,0216,"Janosika-Wyżynna",,51.787750,19.523680,1,,0,,,0
319,0217,"Janosika-Powstańców Śląskich",,51.791990,19.524370,1,,0,,,0
320,0219,"Janosika-Wyżynna",,51.787820,19.523480,1,,0,,,0
321,0220,"Janosika-Telefoniczna",,51.782440,19.522160,1,,0,,,0
322,1180,"Telefoniczna-Weselna",,51.783340,19.519890,1,,0,,,0
323,0221,"Janosika-Pszczyńska NŻ",,51.779850,19.521700,1,,0,,,0
324,1895,"Krokusowa-Zrębowa NŻ",,51.777220,19.522400,1,,0,,,0
325,0222,"Jaracza-Wierzbowa",,51.774640,19.477840,1,,0,,,0
327,1083,"Sterlinga-Pomorska",,51.777270,19.468890,1,,0,,,0
328,0223,"Jaracza-P.O.W.",,51.773700,19.467050,1,,0,,,0
329,0224,"Jaracza-Kilińskiego",,51.773270,19.461950,1,,0,,,0
330,0225,"Jaracza-Piotrkowska",,51.772780,19.456060,1,,0,,,0
331,1288,"Więckowskiego-Gdańska",,51.772050,19.448040,1,,0,,,0
332,1390,"Zachodnia-Legionów",,51.775550,19.452510,1,,0,,,0
333,0226,"Józefów-Rzgowska NŻ",,51.706920,19.489100,1,,0,,,0
334,0227,"Józefów-Nowe Górki NŻ",,51.706460,19.495580,1,,0,,,0
335,0228,"Józefów-Józefów 60 NŻ",,51.706320,19.504690,1,,0,,,0
336,0229,"Józefów-Bieszczadzka NŻ",,51.706410,19.510280,1,,0,,,0
337,0231,"Józefów-Józefów 60 NŻ",,51.706370,19.505040,1,,0,,,0
338,0232,"Józefów-Nowe Górki NŻ",,51.706520,19.496260,1,,0,,,0
339,0233,"Józefów-Rzgowska NŻ",,51.707100,19.487580,1,,0,,,0
340,0998,"Rzgowska-Paradna",,51.708660,19.487670,1,,0,,,0
341,0234,"Julianowska-Zgierska",,51.797660,19.445500,1,,0,,,0
342,0235,"Julianowska-Żarnowcowa",,51.799640,19.452580,1,,0,,,0
343,1930,"Warszawska-Irysowa NŻ",,51.803330,19.463310,1,,0,,,0
344,0237,"Pojezierska-Zgierska",,51.797360,19.443320,1,,0,,,0
345,0806,"Pojezierska-Sierakowskiego",,51.797770,19.437820,1,,0,,,0
346,0238,"Kaczeńcowa-Lniana",,51.795990,19.385530,1,,0,,,0
347,0240,"Kaczeńcowa-Wersalska NŻ",,51.803640,19.388740,1,,0,,,0
348,0241,"Kaczeńcowa-św. Teresy NŻ",,51.808590,19.391330,1,,0,,,0
349,1194,"Św. Teresy-Kaczeńcowa NŻ",,51.809860,19.389590,1,,0,,,0
350,0242,"Kaczeńcowa-Wersalska NŻ",,51.803210,19.388530,1,,0,,,0
351,0243,"Kaczeńcowa-Warecka NŻ",,51.800100,19.387390,1,,0,,,0
352,0244,"Kaczeńcowa-Aleksandrowska",,51.798040,19.386340,1,,0,,,0
353,0956,"Rojna-Kaczeńcowa",,51.793510,19.385640,1,,0,,,0
354,0249,"Ekonomiczna-Żwawa NŻ",,51.707390,19.445190,1,,0,,,0
356,0807,"Pojezierska-Grunwaldzka",,51.798450,19.431540,1,,0,,,0
357,0252,"Ekonomiczna-Kwaterunkowa NŻ",,51.708050,19.450450,1,,0,,,0
358,0250,"Ekonomiczna-Żwawa NŻ",,51.707690,19.446690,1,,0,,,0
359,0413,"Ekonomiczna-Starorudzka NŻ",,51.706790,19.440070,1,,0,,,0
360,0251,"Ekonomiczna-Kwaterunkowa NŻ",,51.708270,19.451250,1,,0,,,0
361,0253,"Ekonomiczna-Graniczna NŻ",,51.708680,19.455610,1,,0,,,0
363,0254,"Ekonomiczna-Graniczna NŻ",,51.708680,19.454850,1,,0,,,0
364,0257,"Karolewska-Wileńska",,51.752540,19.425350,1,,0,,,0
365,0259,"Kasprzaka-Legionów",,51.770480,19.429040,1,,0,,,0
366,0260,"Kasprzaka-Srebrzyńska",,51.773990,19.427410,1,,0,,,0
367,0261,"Kasprzaka-Drewnowska",,51.780640,19.427020,1,,0,,,0
368,1237,"Unii Lubelskiej-Praussa",,51.776690,19.415120,1,,0,,,0
369,1229,"Kutrzeby-Odolanowska",,51.785000,19.431740,1,,0,,,0
